Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	swift
SRX8634420	SRR12110444	2020-11-01 00:05:03	2020-06-29 16:35:34	25423669	7627100700	25423669	300	2249		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12110444/SRR12110444.1	CO_EcoK1508_A4	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920976	SAMN15400540	simple	562	Escherichia coli	A							no					MASSEY UNIVERSITY	SRA1092579		public	A5F643E56A05541F7E94012D1E0FCC1B	4833F57CB2AE44A0A62DCCDEE8FB7B70			
SRX8634421	SRR12110443	2020-11-01 00:05:03	2020-06-29 16:34:24	21921743	6576522900	21921743	300	1951		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12110443/SRR12110443.1	CO_EcoK1508_B1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920978	SAMN15400541	simple	562	Escherichia coli	B							no					MASSEY UNIVERSITY	SRA1092579		public	931ED48E2CFD9903010B4E940AB944B6	342FD7F99E3F6B53E96524CA6C7B1F16			
SRX8634422	SRR12110442	2020-11-01 00:05:03	2020-06-29 16:34:30	24047820	7214346000	24047820	300	2158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12110442/SRR12110442.1	CO_EcoK1508_B2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920978	SAMN15400541	simple	562	Escherichia coli	B							no					MASSEY UNIVERSITY	SRA1092579		public	5C888BFDB74F3EA6E2BC2EA8FB7F2A79	9BAA8C9EA13E8091420E252403E9E20E			
SRX8634423	SRR12110441	2020-11-01 00:05:03	2020-06-29 16:37:10	23367043	7010112900	23367043	300	2084		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12110441/SRR12110441.1	CO_EcoK1508_B3	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920978	SAMN15400541	simple	562	Escherichia coli	B							no					MASSEY UNIVERSITY	SRA1092579		public	B542FDF801C0B08254561121AE1B0694	64256DF9AD39204086C7C62AF3CBB6E6			
SRX8634424	SRR12110440	2020-11-01 00:05:03	2020-06-29 16:36:25	24157475	7247242500	24157475	300	2158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12110440/SRR12110440.1	CO_EcoK1508_B4	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920978	SAMN15400541	simple	562	Escherichia coli	B							no					MASSEY UNIVERSITY	SRA1092579		public	C9468291FBCD2985EA81BF0173484AE9	9EBB33974F871DB5BB6CFD5E978308F5			
SRX8634425	SRR12110439	2020-11-01 00:05:03	2020-06-29 16:36:47	25720688	7716206400	25720688	300	2284		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12110439/SRR12110439.1	CO_EcoK1508_C1	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920977	SAMN15400542	simple	562	Escherichia coli	C							no					MASSEY UNIVERSITY	SRA1092579		public	8540D2229B2E66F6BED00FCE448DE02B	CCD54E1762A0DA81A4D1C051AFF06BFA			
SRX8634426	SRR12110438	2020-11-01 00:05:03	2020-06-29 16:33:29	22741056	6822316800	22741056	300	2038		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12110438/SRR12110438.1	CO_EcoK1508_C2	RNA-Seq	PCR	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 2500	SRP269258	PRJNA642878		642878	SRS6920977	SAMN15400542	simple	562	Escherichia coli	C							no					MASSEY UNIVERSITY	SRA1092579		public	23916C5AA480C5882BDADEDAA4A1B5D6	F4F3FEB3561D890F9943390ABC559752			
SRX8677587	SRR12162081	2021-03-01 02:37:22	2020-07-07 09:31:36	16670195	5034398890	16670195	302	2295		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12162081/SRR12162081.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956682	SAMN15462445	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658345							no					GEO	SRA1095698		public	D9E3FEB7F50101A83C762AE851A90CA0	073267FA7042AE5B0C1B0D590DD657E6			
SRX8677588	SRR12162082	2021-03-01 02:37:22	2020-07-16 08:24:41	19746391	5963410082	19746391	302	2964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12162082/SRR12162082.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956683	SAMN15462444	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658346							no					GEO	SRA1095698		public	6DB5633717030D082F7AA307BBBD9F05	CEF6C57E3D681109A5FE8C2F3293BD97			
SRX8677589	SRR12162083	2021-03-01 02:37:22	2020-07-07 09:33:21	15569506	4701990812	15569506	302	2118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12162083/SRR12162083.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956684	SAMN15462443	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658347							no					GEO	SRA1095698		public	D332B608DC2909FBB4C5739A29F906D9	D5A47E01759E1C868A5C790E3F6C59E6			
SRX8677590	SRR12162084	2021-03-01 02:37:22	2020-07-07 10:20:32	13310591	4019798482	13310591	302	1643		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12162084/SRR12162084.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956685	SAMN15462442	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658348							no					GEO	SRA1095698		public	9BA4F854C64A7EE2FDA33345C5828AA4	765246BC4D01BD40021453D302E9702A			
SRX8677591	SRR12162085	2021-03-01 02:37:22	2020-07-07 09:31:06	15761165	4759871830	15761165	302	2157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12162085/SRR12162085.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956686	SAMN15462441	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658349							no					GEO	SRA1095698		public	B39B94B4E1256A6E527B9F56CB1912E7	B14900163FE681684E2226644ACAF5D9			
SRX8677592	SRR12162086	2021-03-01 02:37:22	2020-07-07 09:30:53	12950105	3910931710	12950105	302	1604		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12162086/SRR12162086.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956687	SAMN15462440	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658350							no					GEO	SRA1095698		public	AA5AEF917E7C088FA80EFC8D858F551A	7ADBEF011CAFA286A5ABA0DBB3F9999A			
SRX8677593	SRR12162087	2021-03-01 02:37:22	2020-07-07 09:30:45	14345079	4332213858	14345079	302	1977		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12162087/SRR12162087.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956688	SAMN15462439	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658351							no					GEO	SRA1095698		public	709DD54CEA52A97A22C00F558DD1DC37	15D2256A42CA31D9113AA52269BFEFCD			
SRX8677594	SRR12162088	2021-03-01 02:37:22	2020-07-07 09:31:21	12034138	3634309676	12034138	302	1518		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12162088/SRR12162088.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP270624	PRJNA644510	3.0	644510	SRS6956689	SAMN15462438	simple	511145	Escherichia coli str. K-12 substr. MG1655	GSM4658352							no					GEO	SRA1095698		public	1E960077BA5AE269EFFE4D48AAC51AF2	FE0E4AECF520C404873ED8B0C101E3BE			
SRX8708326	SRR12195925	2020-07-10 17:26:15	2020-07-10 17:16:14	38879947	7775989400	38879947	200	2984		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195925/SRR12195925.1	RNAseq_Ecoli_BW25113_BA1_ygbE OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984912	SAMN15505069	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA1_ygbE OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	DBD4D510499120AFB31FD459E789CDB3	C2A05587EB6193BA48600ED10F4306BC			
SRX8708327	SRR12195924	2020-07-10 17:16:35	2020-07-10 17:12:28	45837214	9167442800	45837214	200	3256		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR12195924/SRR12195924.1	RNAseq_Ecoli_BW25113_BA2_ygbE KO	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984913	SAMN15505070	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA2_ygbE KO							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	142912FBDC88D9F773F2E9CE9A6196B0	350EF3B4693F517A42874F39656266AF			
SRX8708328	SRR12195923	2020-07-10 17:20:57	2020-07-10 17:12:34	43483834	8696766800	43483834	200	3109		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12195923/SRR12195923.1	RNAseq_Ecoli_BW25113_BA3_BW25113	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984914	SAMN15505071	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA3_BW25113							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	F28EE3CAFFAA695FEF6DA4103B0D17CE	73F20D58FBAA1D4F418B9A9DEE2A0BB5			
SRX8708329	SRR12195922	2020-07-10 17:13:13	2020-07-10 17:09:28	37209840	7441968000	37209840	200	2655		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195922/SRR12195922.1	RNAseq_Ecoli_BW25113_BA4_ylaB_pdeB OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984915	SAMN15505072	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA4_ylaB_pdeB OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	EC2A3916B4633539E0F37E6F8F227D74	ED77A435A79A9978FC30E17C71376A6F			
SRX8708330	SRR12195921	2020-07-10 17:29:33	2020-07-10 17:25:44	56399327	11279865400	56399327	200	4026		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12195921/SRR12195921.1	RNAseq_Ecoli_BW25113_BA5_pdeC OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984916	SAMN15505073	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA5_pdeC OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	2DF16603DF86136C182403088C5CD527	5BF892759C3D601F8F78AB0A3D1F2761			
SRX8708331	SRR12195920	2020-07-10 17:20:57	2020-07-10 17:15:33	49500538	9900107600	49500538	200	3567		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12195920/SRR12195920.1	RNAseq_Ecoli_BW25113_BA6_pdeO OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984917	SAMN15505074	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA6_pdeO OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	072AD4FEFC0B0796BF2F0EC320C035C8	57324659254D92A4A95434BFBB46BC61			
SRX8708333	SRR12195918	2020-07-10 17:26:15	2020-07-10 17:21:46	53398071	10679614200	53398071	200	3772		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12195918/SRR12195918.1	RNAseq_Ecoli_BW25113_BA7_pdeN OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984919	SAMN15505075	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA7_pdeN OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	4C0DD95DDE95987BD3F6D99AEB1B43F8	9583764DE2788A168B47C5D0302BE076			
SRX8708334	SRR12195917	2020-07-10 18:29:38	2020-07-10 17:52:43	49129862	9825972400	49129862	200	3512		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12195917/SRR12195917.1	RNAseq_Ecoli_BW25113_BA8_dyrfF	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984921	SAMN15505076	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_BA8_dyrfF							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	99022788289CF620DC428EF2404360AD	ECD8787ED025199E05DBB4F6C1E189FE			
SRX8708335	SRR12195916	2020-07-10 17:40:34	2020-07-10 17:35:14	54432263	10995317126	54432263	202	3902		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195916/SRR12195916.1	RNAseq_Ecoli_BW25113_A1_BW25113	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984920	SAMN15505077	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_A1_BW25113							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	BEEFEB1F00A5B3DED15C294EEF49084D	6D24C55EB5950CED29DF950D06029F23			
SRX8708336	SRR12195915	2020-07-10 17:34:50	2020-07-10 17:29:45	51880804	10479922408	51880804	202	3705		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195915/SRR12195915.1	RNAseq_Ecoli_BW25113_A2_BW25113	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984922	SAMN15505078	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_A2_BW25113							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	C545C2359CA4FC3F212A9F9BF8DAE1A4	0431D46A49E8B9D693E7AA59E5EA9CF6			
SRX8708337	SRR12195914	2020-07-10 17:16:35	2020-07-10 17:13:10	49459457	9990810314	49459457	202	3517		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12195914/SRR12195914.1	RNAseq_Ecoli_BW25113_A3_BW25113	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984923	SAMN15505079	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_A3_BW25113							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	C6F40219E00D9858562D4B800FD40A29	8AA3AF69C6FE47A3C0E436EE5A151A11			
SRX8708338	SRR12195913	2020-07-10 17:20:57	2020-07-10 17:16:52	62237330	12571940660	62237330	202	4442		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR12195913/SRR12195913.1	RNAseq_Ecoli_BW25113_B1_ygbE OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984924	SAMN15505080	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_B1_ygbE OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	12699C0B16362086443F92CD045FD20E	3B03802BB5DF0338AF65F4D73183F0CC			
SRX8708339	SRR12195912	2020-07-10 19:02:46	2020-07-10 18:57:31	47443011	9583488222	47443011	202	3419		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195912/SRR12195912.1	RNAseq_Ecoli_BW25113_B2_ygbE OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984925	SAMN15505081	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_B2_ygbE OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	A4C99B9C375D70D2A1F62989B0E039A1	EF7A403905822AC4CF4E12DA379E26F1			
SRX8708340	SRR12195910	2020-07-10 17:20:57	2020-07-10 17:15:42	42080635	8500288270	42080635	202	3023		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195910/SRR12195910.1	RNAseq_Ecoli_BW25113_B3_ygbE OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984926	SAMN15505082	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_B3_ygbE OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	7888EE229C9AC6CAD85F35DC9631A098	9514732845503D0318FDE4F09C3F73DE			
SRX8708365	SRR12195885	2020-07-10 18:37:39	2020-07-10 17:41:31	47609826	9617184852	47609826	202	3410		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12195885/SRR12195885.1	RNAseq_Ecoli_BW25113_C1_yahA OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984950	SAMN15505083	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_C1_yahA OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	07C43B084F0EE59A018AB8A5F8251A32	761263684E78F4DFB775BF51839F9C33			
SRX8708366	SRR12195884	2020-07-10 17:26:16	2020-07-10 17:14:25	41631458	8409554516	41631458	202	3215		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR12195884/SRR12195884.1	RNAseq_Ecoli_BW25113_C2_yahA OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984952	SAMN15505084	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_C2_yahA OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	C2774623B661C52C44F08D2D4A0B76C1	552048175FDAF3E589672C2EFD633263			
SRX8708368	SRR12195882	2020-07-10 17:20:57	2020-07-10 17:11:45	47193163	9533018926	47193163	202	3398		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR12195882/SRR12195882.1	RNAseq_Ecoli_BW25113_C3_yahA OE	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984954	SAMN15505085	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_C3_yahA OE							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	99A664D6BF1372E26AD5D28F5C504693	5367C04A603F26CBD6F6670A4EC0E0D9			
SRX8708369	SRR12195881	2020-07-10 18:10:31	2020-07-10 18:05:56	52099803	10524160206	52099803	202	3712		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12195881/SRR12195881.1	RNAseq_Ecoli_BW25113_D1_dyrfF	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984955	SAMN15505086	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_D1_dyrfF							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	5F3E756AD50B3DF929CADE9CB54B6540	C632B397816A3EF0EBFFDBE9CF33F4AB			
SRX8708370	SRR12195880	2020-07-10 17:26:16	2020-07-10 17:20:49	54324384	10973525568	54324384	202	3920		https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-14/SRR12195880/SRR12195880.1	RNAseq_Ecoli_BW25113_D2_dyrfF	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984956	SAMN15505087	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_D2_dyrfF							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	F3787BC1198B41E861926EEEBAB8B9B7	BD1B9DA34B684C1CC7D55CBF9C0A344C			
SRX8708371	SRR12195879	2020-07-10 17:26:16	2020-07-10 17:18:14	50131213	10126505026	50131213	202	3623		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12195879/SRR12195879.1	RNAseq_Ecoli_BW25113_D3_dyrfF	RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271300	PRJNA645443		645443	SRS6984957	SAMN15505088	simple	679895	Escherichia coli BW25113	RNAseq_Ecoli_BW25113_D3_dyrfF							no					LAWRENCE BERKELEY NATIONAL LABORATORY	SRA1097362		public	8DAB8D41A7C26E85D76C3F6BDBF57995	86D3FC1F0DDC18A51B5B2E97209FB2B5			
SRX8712121	SRR12201296	2020-12-07 09:12:13	2020-07-11 19:28:22	23894982	7168494600	23894982	300	2759		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12201296/SRR12201296.1	ANC20190417_richRNA01	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271412	PRJNA645604		645604	SRS6988082	SAMN15510358	simple	83333	Escherichia coli K-12	Anc_BW25113							no					UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL	SRA1097849		public	FD4328990A7BDA17297048CE16E5A5DB	680A18284AAF26EEE139C65C9846EE71			
SRX8712128	SRR12201288	2020-12-07 09:12:12	2020-07-11 19:24:44	21749105	6524731500	21749105	300	2528		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/SRR12201288/SRR12201288.1	S15C08_S19_R1_RNA01	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271412	PRJNA645604		645604	SRS6988085	SAMN15510373	simple	83333	Escherichia coli K-12	S15C08_S19							no					UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL	SRA1097849		public	0C96B91151A2B1C07F2444DAEE15A471	4AFE343FC2B15EC86276BBF87FD694F2			
SRX8712129	SRR12201287	2020-12-07 09:12:12	2020-07-11 19:26:11	21202001	6360600300	21202001	300	2484		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12201287/SRR12201287.1	S15C08_S19_R1_RNA02	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271412	PRJNA645604		645604	SRS6988085	SAMN15510373	simple	83333	Escherichia coli K-12	S15C08_S19							no					UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL	SRA1097849		public	B0EF6F4BE3144557C8A1A6CCF8B99B1E	9BE6019D555A210BDEF6D9208DDC3EC0			
SRX8712130	SRR12201286	2020-12-07 09:12:12	2020-07-11 19:24:16	21914409	6574322700	21914409	300	2559		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/SRR12201286/SRR12201286.1	S15C08_S19_R1_RNA03	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271412	PRJNA645604		645604	SRS6988085	SAMN15510373	simple	83333	Escherichia coli K-12	S15C08_S19							no					UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL	SRA1097849		public	F09F1B8A4B3D611E1137D8979147E166	2E544E8A207C332CC9CA37AAEB5166BC			
SRX8712133	SRR12201284	2020-12-07 09:12:12	2020-07-11 19:26:30	21015468	6304640400	21015468	300	2451		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/SRR12201284/SRR12201284.1	ANC20190417_poorRNA01	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0.0	ILLUMINA	Illumina HiSeq 4000	SRP271412	PRJNA645604		645604	SRS6988082	SAMN15510358	simple	83333	Escherichia coli K-12	Anc_BW25113							no					UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL	SRA1097849		public	6EE9633EF55042823BC552F18426E691	442FEFDC92943FEC7ECE23E033DB1232			
