Experiment,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,project_reference,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,SRX,Run,R1,R2,contact,creator,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
p1k_00680,pcoli__pmTPH__1,pColi,pcoli,pmTPH,1,Escherichia coli K-12 MG1655 pmTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.731386795,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-1_S9_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:pmTPH,True,True
p1k_00681,pcoli__pmTPH__2,pColi,pcoli,pmTPH,2,Escherichia coli K-12 MG1655 pmTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.716795538,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/pmTPH-2_S10_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:pmTPH,True,True
p1k_00682,pcoli__RFC__1,pColi,pcoli,RFC,1,Escherichia coli K-12 MG1655 RFC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.507175973,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFC-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFC-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-1_S5_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFC,True,True
p1k_00683,pcoli__RFC__2,pColi,pcoli,RFC,2,Escherichia coli K-12 MG1655 RFC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.501488162,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFC-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFC-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFC-2_S6_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFC,True,True
p1k_00684,pcoli__RFCctrl__1,pColi,pcoli,RFCctrl,1,Escherichia coli K-12 MG1655 RFC_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.403513176,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,4.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-1_S1_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCctrl,True,True
p1k_00685,pcoli__RFCctrl__2,pColi,pcoli,RFCctrl,2,Escherichia coli K-12 MG1655 RFC_optimized,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.370645637,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,4.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCctrol-2_S2_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCctrl,True,True
p1k_00686,pcoli__RFCnopause__1,pColi,pcoli,RFCnopause,1,Escherichia coli K-12 MG1655 RFCnopause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.450330052,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-1_S3_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCnopause,True,True
p1k_00687,pcoli__RFCnopause__2,pColi,pcoli,RFCnopause,2,Escherichia coli K-12 MG1655 RFCnopause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.465934213,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCnopause-2_S4_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCnopause,True,True
p1k_00688,pcoli__RFCpluspause__1,pColi,pcoli,RFCpluspause,1,Escherichia coli K-12 MG1655 RFCpluspause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.480230975,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-1_S5_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCpluspause,True,True
p1k_00689,pcoli__RFCpluspause__2,pColi,pcoli,RFCpluspause,2,Escherichia coli K-12 MG1655 RFCpluspause,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.508961689,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/RFCpluspause-2_S6_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:RFCpluspause,True,True
p1k_00690,pcoli__rnCOMT_sol__1,pColi,pcoli,rnCOMT_sol,1,Escherichia coli K-12 MG1655 rnCOMT_sol,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.404833048,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-1_S15_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnCOMT_sol,True,True
p1k_00691,pcoli__rnCOMT_sol__2,pColi,pcoli,rnCOMT_sol,2,Escherichia coli K-12 MG1655 rnCOMT_sol,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.361414108,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnCOMT-sol-2_S16_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnCOMT_sol,True,True
p1k_00692,pcoli__rnPNMT__1,pColi,pcoli,rnPNMT,1,Escherichia coli K-12 MG1655 rnPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.692275341,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-1_S13_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnPNMT,True,True
p1k_00693,pcoli__rnPNMT__2,pColi,pcoli,rnPNMT,2,Escherichia coli K-12 MG1655 rnPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.688542711,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnPNMT-2_S14_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnPNMT,True,True
p1k_00694,pcoli__rnTDC__1,pColi,pcoli,rnTDC,1,Escherichia coli K-12 MG1655 rnTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.583596776,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-1_S13_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnTDC,True,True
p1k_00695,pcoli__rnTDC__2,pColi,pcoli,rnTDC,2,Escherichia coli K-12 MG1655 rnTDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.565134804,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-2_S14_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnTDC,True,True
p1k_00696,pcoli__rnTDC_trunc__1,pColi,pcoli,rnTDC_trunc,1,Escherichia coli K-12 MG1655 rnTDC_trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.69278473,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-1_S11_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnTDC_trunc,True,True
p1k_00697,pcoli__rnTDC_trunc__2,pColi,pcoli,rnTDC_trunc,2,Escherichia coli K-12 MG1655 rnTDC_trunc,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.677318521,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/rnTDC-trunc-2_S12_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:rnTDC_trunc,True,True
p1k_00698,pcoli__saCOMT_T2A__1,pColi,pcoli,saCOMT_T2A,1,Escherichia coli K-12 MG1655 saCOMT_T2A,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.5837686,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-1_S10_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:saCOMT_T2A,True,True
p1k_00699,pcoli__saCOMT_T2A__2,pColi,pcoli,saCOMT_T2A,2,Escherichia coli K-12 MG1655 saCOMT_T2A,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.57610262,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/saCOMT-T2A-2_S11_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:saCOMT_T2A,True,True
p1k_00700,pcoli__sfCOMT__1,pColi,pcoli,sfCOMT,1,Escherichia coli K-12 MG1655 sfCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.638292061,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/sfCOMT-1_S9_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:sfCOMT,True,True
